"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","CollMethd","REP","F_Record","PO4F","F_PO4F","NH4F","F_NH4F","NO2F","F_NO2F","NO3F","F_NO3F","NO23F","F_NO23F","CHLA_N","F_CHLA_N",
"kachhnut  ","P",02/03/2015 18:46,1,1,2         ,1         ,"",0.0357,<0>  ,0.0302,<0>  ,"","","","",0.1981,<0>  ,0.2,<0>  ,
"kachhnut  ","P",02/03/2015 21:16,1,1,2         ,1         ,"",0.0366,<0>  ,0.035,<0>  ,"","","","",0.2111,<0>  ,0.22,<0>  ,
"kachhnut  ","P",02/03/2015 23:46,1,1,2         ,1         ,"",0.0356,<0>  ,0.0338,<0>  ,"","","","",0.1842,<0>  ,0.18,<0>  ,
"kachhnut  ","P",02/04/2015 2:16,1,1,2         ,1         ,"",0.036,<0>  ,0.0364,<0>  ,"","","","",0.2003,<0>  ,0.24,<0>  ,
"kachhnut  ","P",02/04/2015 4:46,1,1,2         ,1         ,"",0.0358,<0>  ,0.0272,<0>  ,"","","","",0.1821,<0>  ,0.21,<0>  ,
"kachhnut  ","P",02/04/2015 7:16,1,1,2         ,1         ,"",0.0296,<0>  ,0.0305,<0>  ,"","","","",0.119,<0>  ,0.18,<0>  ,
"kachhnut  ","P",02/04/2015 9:46,1,1,2         ,1         ,"",0.0358,<0>  ,0.0256,<0>  ,"","","","",0.1954,<0>  ,0.21,<0>  ,
"kachhnut  ","P",02/04/2015 12:16,1,1,2         ,1         ,"",0.0326,<0>  ,0.0238,<0>  ,"","","","",0.1884,<0>  ,0.18,<0>  ,
"kachhnut  ","P",02/04/2015 14:46,1,1,2         ,1         ,"",0.0364,<0>  ,0.04,<0>  ,"","","","",0.1974,<0>  ,0.23,<0>  ,
"kachhnut  ","P",03/18/2015 11:10,1,1,2         ,1         ,"",0.0366,<0>  ,0.0361,<0>  ,"","","","",0.1872,<0>  ,0.46,<0>  ,
"kachhnut  ","P",03/18/2015 13:40,1,1,2         ,1         ,"",0.0338,<0>  ,0.0253,<0>  ,"","","","",0.1655,<0>  ,0.29,<0>  ,
"kachhnut  ","P",03/18/2015 16:10,1,1,2         ,1         ,"",0.0345,<0>  ,0.0436,<0>  ,"","","","",0.175,<0>  ,0.48,<0>  ,
"kachhnut  ","P",03/18/2015 18:40,1,1,2         ,1         ,"",0.0323,<0>  ,0.0319,<0>  ,"","","","",0.1736,<0>  ,0.32,<0>  ,
"kachhnut  ","P",03/18/2015 21:10,1,1,2         ,1         ,"",0.0306,<0>  ,0.0253,<0>  ,"","","","",0.1754,<0>  ,0.35,<0>  ,
"kachhnut  ","P",03/18/2015 23:40,1,1,2         ,1         ,"",0.0345,<0>  ,0.0367,<0>  ,"","","","",0.1839,<0>  ,0.3,<0>  ,
"kachhnut  ","P",03/19/2015 2:10,1,1,2         ,1         ,"",0.034,<0>  ,0.0363,<0>  ,"","","","",0.1861,<0>  ,0.22,<0>  ,
"kachhnut  ","P",03/19/2015 4:40,1,1,2         ,1         ,"",0.0347,<0>  ,0.0327,<0>  ,"","","","",0.1812,<0>  ,0.22,<0>  ,
"kachhnut  ","P",03/19/2015 7:10,1,1,2         ,1         ,"",0.0358,<0>  ,0.032,<0>  ,"","","","",0.1916,<0>  ,0.23,<0>  ,
"kachhnut  ","P",03/19/2015 9:40,1,1,2         ,1         ,"",0.0326,<0>  ,0.0283,<0>  ,"","","","",0.1668,<0>  ,0.25,<0>  ,
"kachhnut  ","P",03/19/2015 12:10,1,1,2         ,1         ,"",0.035,<0>  ,0.0339,<0>  ,"","","","",0.1885,<0>  ,0.32,<0>  ,
"kachhnut  ","P",04/09/2015 11:05,1,1,2         ,1         ,"",0.0318,<0>  ,0.0248,<0>  ,"","","","",0.1156,<0>  ,0.78,<0>  ,
"kachhnut  ","P",04/09/2015 13:35,1,1,2         ,1         ,"",0.0281,<0>  ,0.026,<0>  ,"","","","",0.0942,<0>  ,1.01,<0>  ,
"kachhnut  ","P",04/09/2015 16:05,1,1,2         ,1         ,"",0.0281,<0>  ,0.0208,<0>  ,"","","","",0.1101,<0>  ,1.8,<0>  ,
"kachhnut  ","P",04/09/2015 18:35,1,1,2         ,1         ,"",0.0302,<0>  ,0.0193,<0>  ,"","","","",0.1149,<0>  ,2.36,<0>  ,
"kachhnut  ","P",04/09/2015 21:05,1,1,2         ,1         ,"",0.0295,<0>  ,0.0317,<0>  ,"","","","",0.117,<0>  ,2.89,<0>  ,
"kachhnut  ","P",04/09/2015 23:35,1,1,2         ,1         ,"",0.0258,<0>  ,0.0303,<0>  ,"","","","",0.1231,<0>  ,1.27,<0>  ,
"kachhnut  ","P",04/10/2015 2:05,1,1,2         ,1         ,"",0.0258,<0>  ,0.0211,<0>  ,"","","","",0.0908,<0>  ,1.55,<0>  ,
"kachhnut  ","P",04/10/2015 4:35,1,1,2         ,1         ,"",0.0277,<0>  ,0.0313,<0>  ,"","","","",0.1028,<0>  ,1.95,<0>  ,
"kachhnut  ","P",04/10/2015 7:05,1,1,2         ,1         ,"",0.0268,<0>  ,0.0305,<0>  ,"","","","",0.0957,<0>  ,1.18,<0>  ,
"kachhnut  ","P",04/10/2015 9:35,1,1,2         ,1         ,"",0.028,<0>  ,0.0389,<0>  ,"","","","",0.0983,<0>  ,1.14,<0>  ,
"kachhnut  ","P",04/10/2015 12:05,1,1,2         ,1         ,"",0.0259,<0>  ,0.0256,<0>  ,"","","","",0.0983,<0>  ,1.49,<0>  ,
"kachhnut  ","P",05/12/2015 16:02,1,1,2         ,1         ,"",0.0153,<0>  ,0.0415,<0>  ,"","","","",0.0047,<-4> [SBL] ,0.78,<0>  ,
"kachhnut  ","P",05/12/2015 18:32,1,1,2         ,1         ,"",0.015,<0>  ,0.0245,<0>  ,"","","","",0.0095,<0>  ,0.8,<0>  ,
"kachhnut  ","P",05/12/2015 21:02,1,1,2         ,1         ,"",0.0156,<0>  ,0.0259,<0>  ,"","","","",0.0047,<-4> [SBL] ,1.32,<0>  ,
"kachhnut  ","P",05/12/2015 23:32,1,1,2         ,1         ,"",0.0137,<0>  ,0.0292,<0>  ,"","","","",0.0047,<-4> [SBL] ,0.94,<0>  ,
"kachhnut  ","P",05/13/2015 2:02,1,1,2         ,1         ,"",0.0151,<0>  ,0.0346,<0>  ,"","","","",0.0047,<-4> [SBL] ,0.8,<0>  ,
"kachhnut  ","P",05/13/2015 4:32,1,1,2         ,1         ,"",0.016,<0>  ,0.0362,<0>  ,"","","","",0.0047,<-4> [SBL] ,1.07,<0>  ,
"kachhnut  ","P",05/13/2015 7:02,1,1,2         ,1         ,"",0.0123,<0>  ,0.0146,<0>  ,"","","","",0.0047,<-4> [SBL] ,1.07,<0>  ,
"kachhnut  ","P",05/13/2015 9:32,1,1,2         ,1         ,"",0.0189,<0>  ,0.0331,<0>  ,"","","","",0.0056,<0>  ,1.25,<0>  ,
"kachhnut  ","P",05/13/2015 12:02,1,1,2         ,1         ,"",0.0136,<0>  ,0.0227,<0>  ,"","","","",0.0116,<0>  ,0.98,<0>  ,
"kachhnut  ","P",05/13/2015 14:32,1,1,2         ,1         ,"",0.0176,<0>  ,0.0286,<0>  ,"","","","",0.0134,<0>  ,1.04,<0>  ,
"kachhnut  ","P",05/13/2015 17:02,1,1,2         ,1         ,"",0.0187,<0>  ,0.0277,<0>  ,"","","","",0.0176,<0>  ,0.96,<0>  ,
"kachhnut  ","P",06/13/2015 11:38,1,1,2         ,1         ,"",0.0072,<0>  ,0.0136,<0>  ,"","","","",0.0047,<-4> [SBL] ,4.26,<0>  ,
"kachhnut  ","P",06/13/2015 14:08,1,1,2         ,1         ,"",0.0077,<0>  ,0.0104,<0>  ,"","","","",0.0047,<-4> [SBL] ,4.92,<0>  ,
"kachhnut  ","P",06/13/2015 16:38,1,1,2         ,1         ,"",0.0084,<0>  ,0.0138,<0>  ,"","","","",0.0047,<-4> [SBL] ,4.81,<0>  ,
"kachhnut  ","P",06/13/2015 19:08,1,1,2         ,1         ,"",0.0128,<0>  ,0.0161,<0>  ,"","","","",0.0047,<-4> [SBL] ,5.81,<0>  ,
"kachhnut  ","P",06/13/2015 21:38,1,1,2         ,1         ,"",0.0092,<0>  ,0.0086,<0>  ,"","","","",0.0047,<-4> [SBL] ,3.7,<0>  ,
"kachhnut  ","P",06/14/2015 0:08,1,1,2         ,1         ,"",0.0090,<0>  ,0.0195,<0>  ,"","","","",0.0047,<-4> [SBL] ,3.88,<0>  ,
"kachhnut  ","P",06/14/2015 2:38,1,1,2         ,1         ,"",0.0101,<0>  ,0.0202,<0>  ,"","","","",0.0047,<-4> [SBL] ,3.48,<0>  ,
"kachhnut  ","P",06/14/2015 5:08,1,1,2         ,1         ,"",0.0093,<0>  ,0.0090,<0>  ,"","","","",0.0047,<-4> [SBL] ,2.53,<0>  ,
"kachhnut  ","P",06/14/2015 7:38,1,1,2         ,1         ,"",0.0108,<0>  ,0.0309,<0>  ,"","","","",0.0047,<-4> [SBL] ,3.74,<0>  ,
"kachhnut  ","P",06/14/2015 10:08,1,1,2         ,1         ,"",0.0126,<0>  ,0.0298,<0>  ,"","","","",0.0047,<-4> [SBL] ,2.09,<0>  ,
"kachhnut  ","P",06/14/2015 12:38,1,1,2         ,1         ,"",0.0109,<0>  ,0.0154,<0>  ,"","","","",0.0047,<-4> [SBL] ,2.75,<0>  ,
"kachhnut  ","P",07/15/2015 13:42,1,1,2         ,1         ,"{CSM}",0.0173,<1> (CHB) ,0.057,<1> (CHB) ,"","","","",0.0103,<1> (CHB) ,3.18,<0>  ,
"kachhnut  ","P",07/15/2015 16:12,1,1,2         ,1         ,"{CSM}",0.0138,<1> (CHB) ,0.0469,<1> (CHB) ,"","","","",0.0072,<1> (CHB) ,2.74,<0>  ,
"kachhnut  ","P",07/15/2015 18:42,1,1,2         ,1         ,"{CSM}",0.0171,<1> (CHB) ,0.0687,<1> (CHB) ,"","","","",0.0107,<1> (CHB) ,3.03,<0>  ,
"kachhnut  ","P",07/15/2015 21:12,1,1,2         ,1         ,"{CSM}",0.023,<1> (CHB) ,0.0679,<1> (CHB) ,"","","","",0.0119,<1> (CHB) ,2.48,<0>  ,
"kachhnut  ","P",07/15/2015 23:42,1,1,2         ,1         ,"{CSM}",0.0107,<1> (CHB) ,0.0179,<1> (CHB) ,"","","","",0.0062,<1> (CHB) ,3.55,<0>  ,
"kachhnut  ","P",07/16/2015 2:12,1,1,2         ,1         ,"{CSM}",0.0104,<1> (CHB) ,0.0248,<1> (CHB) ,"","","","",0.0053,<1> (CHB) ,3.07,<0>  ,
"kachhnut  ","P",07/16/2015 4:42,1,1,2         ,1         ,"{CSM}",0.023,<1> (CHB) ,0.0429,<1> (CHB) ,"","","","",0.0068,<1> (CHB) ,2.05,<0>  ,
"kachhnut  ","P",07/16/2015 7:12,1,1,2         ,1         ,"{CSM}",0.0102,<1> (CHB) ,0.0246,<1> (CHB) ,"","","","",0.0047,<-4> [SBL] (CHB) ,2.62,<0>  ,
"kachhnut  ","P",07/16/2015 9:42,1,1,2         ,1         ,"{CSM}",0.0281,<1> (CHB) ,0.0404,<1> (CHB) ,"","","","",0.0116,<1> (CHB) ,2.02,<0>  ,
"kachhnut  ","P",07/16/2015 12:12,1,1,2         ,1         ,"{CSM}",0.0143,<1> (CHB) ,0.0206,<1> (CHB) ,"","","","",0.0119,<1> (CHB) ,4.11,<0>  ,
"kachhnut  ","P",07/16/2015 14:42,1,1,2         ,1         ,"{CSM}",0.0093,<1> (CHB) ,0.0885,<1> (CHB) ,"","","","",0.0047,<-4> [SBL] (CHB) ,4.03,<0>  ,
"kachhnut  ","P",08/18/2015 9:52,1,1,2         ,1         ,"{CSM}",0.0143,<1> (CHB) ,0.0868,<1> (CHB) ,"","","","",0.0257,<1> (CHB) ,1.22,<0>  ,
"kachhnut  ","P",08/18/2015 12:22,1,1,2         ,1         ,"{CSM}",0.0207,<1> (CHB) ,0.2022,<1> (CHB) ,"","","","",0.0363,<1> (CHB) ,1.26,<0>  ,
"kachhnut  ","P",08/18/2015 14:52,1,1,2         ,1         ,"{CSM}",0.0162,<1> (CHB) ,1.544,<-3> [GQD] (CHB) ,"","","","",0.0363,<1> (CHB) ,1.12,<0>  ,
"kachhnut  ","P",08/18/2015 17:22,1,1,2         ,1         ,"{CSM}",0.0207,<1> (CHB) ,0.2117,<1> (CHB) ,"","","","",0.044,<1> (CHB) ,1.64,<0>  ,
"kachhnut  ","P",08/18/2015 19:52,1,1,2         ,1         ,"{CSM}",0.0228,<1> (CHB) ,0.0823,<1> (CHB) ,"","","","",0.0428,<1> (CHB) ,1.86,<0>  ,
"kachhnut  ","P",08/18/2015 22:22,1,1,2         ,1         ,"{CSM}",0.0216,<1> (CHB) ,0.0495,<1> (CHB) ,"","","","",0.0377,<1> (CHB) ,1.28,<0>  ,
"kachhnut  ","P",08/19/2015 0:52,1,1,2         ,1         ,"{CSM}",0.024,<1> (CHB) ,0.0872,<1> (CHB) ,"","","","",0.0447,<1> (CHB) ,1.29,<0>  ,
"kachhnut  ","P",08/19/2015 3:22,1,1,2         ,1         ,"{CSM}",0.0252,<1> (CHB) ,0.1101,<1> (CHB) ,"","","","",0.0438,<1> (CHB) ,0.96,<0>  ,
"kachhnut  ","P",08/19/2015 5:52,1,1,2         ,1         ,"{CSM}",0.0269,<1> (CHB) ,0.1138,<1> (CHB) ,"","","","",0.0458,<1> (CHB) ,0.85,<0>  ,
"kachhnut  ","P",08/19/2015 8:22,1,1,2         ,1         ,"{CSM}",0.0245,<1> (CHB) ,0.1024,<1> (CHB) ,"","","","",0.045,<1> (CHB) ,0.97,<0>  ,
"kachhnut  ","P",08/19/2015 10:52,1,1,2         ,1         ,"{CSM}",0.0274,<1> (CHB) ,0.1024,<1> (CHB) ,"","","","",0.0461,<1> (CHB) ,1.16,<0>  ,
"kachhnut  ","P",09/15/2015 10:11,1,1,2         ,1         ,"{CSM}",0.0222,<1> (CHB) ,0.0611,<1> (CHB) ,"","","","",0.0816,<1> (CHB) ,1.32,<0>  ,
"kachhnut  ","P",09/15/2015 12:41,1,1,2         ,1         ,"{CSM}",0.0217,<1> (CHB) ,0.2217,<1> (CHB) ,"","","","",0.0632,<1> (CHB) ,1.16,<0>  ,
"kachhnut  ","P",09/15/2015 15:11,1,1,2         ,1         ,"{CSM}",0.026,<1> (CHB) ,0.0496,<1> (CHB) ,"","","","",0.0895,<1> (CHB) ,1.98,<0>  ,
"kachhnut  ","P",09/15/2015 17:41,1,1,2         ,1         ,"{CSM}",0.0258,<1> (CHB) ,0.0517,<1> (CHB) ,"","","","",0.0917,<1> (CHB) ,2.55,<0>  ,
"kachhnut  ","P",09/15/2015 20:11,1,1,2         ,1         ,"{CSM}",0.0228,<1> (CHB) ,0.041,<1> (CHB) ,"","","","",0.0787,<1> (CHB) ,1.38,<0>  ,
"kachhnut  ","P",09/15/2015 22:41,1,1,2         ,1         ,"{CSM}",0.0272,<1> (CHB) ,0.0548,<1> (CHB) ,"","","","",0.1089,<1> (CHB) ,1.1,<0>  ,
"kachhnut  ","P",09/16/2015 1:11,1,1,2         ,1         ,"{CSM}",0.0275,<1> (CHB) ,0.0755,<1> (CHB) ,"","","","",0.0938,<1> (CHB) ,1.16,<0>  ,
"kachhnut  ","P",09/16/2015 3:41,1,1,2         ,1         ,"{CSM}",0.0265,<1> (CHB) ,0.0586,<1> (CHB) ,"","","","",0.0878,<1> (CHB) ,1.04,<0>  ,
"kachhnut  ","P",09/16/2015 6:11,1,1,2         ,1         ,"{CSM}",0.0253,<1> (CHB) ,0.0526,<1> (CHB) ,"","","","",0.0848,<1> (CHB) ,1.01,<0>  ,
"kachhnut  ","P",09/16/2015 8:41,1,1,2         ,1         ,"{CSM}",0.0287,<1> (CHB) ,0.0918,<1> (CHB) ,"","","","",0.0933,<1> (CHB) ,1.1,<0>  ,
"kachhnut  ","P",09/16/2015 11:11,1,1,2         ,1         ,"{CSM}",0.0264,<1> (CHB) ,0.0569,<1> (CHB) ,"","","","",0.096,<1> (CHB) ,1.09,<0>  ,
"kachhnut  ","P",10/13/2015 11:25,1,1,2         ,1         ,"{CSM}",0.0248,<1> (CHB) ,0.0598,<1> (CHB) ,"","","","",0.1216,<1> (CHB) ,1.3,<0>  ,
"kachhnut  ","P",10/13/2015 13:55,1,1,2         ,1         ,"{CSM}",0.0233,<1> (CHB) ,0.0383,<1> (CHB) ,"","","","",0.0974,<1> (CHB) ,1.14,<0>  ,
"kachhnut  ","P",10/13/2015 16:25,1,1,2         ,1         ,"{CSM}",0.0146,<1> (CHB) ,0.2517,<1> (CHB) ,"","","","",0.1054,<1> (CHB) ,2.29,<0>  ,
"kachhnut  ","P",10/13/2015 18:55,1,1,2         ,1         ,"{CSM}",0.0229,<1> (CHB) ,0.0461,<1> (CHB) ,"","","","",0.1085,<1> (CHB) ,1.67,<0>  ,
"kachhnut  ","P",10/13/2015 21:25,1,1,2         ,1         ,"{CSM}",0.0253,<1> (CHB) ,0.0362,<1> (CHB) ,"","","","",0.0966,<1> (CHB) ,0.94,<0>  ,
"kachhnut  ","P",10/13/2015 23:55,1,1,2         ,1         ,"{CSM}",0.0256,<1> (CHB) ,0.0402,<1> (CHB) ,"","","","",0.0903,<1> (CHB) ,0.95,<0>  ,
"kachhnut  ","P",10/14/2015 2:25,1,1,2         ,1         ,"{CSM}",0.0252,<1> (CHB) ,0.0319,<1> (CHB) ,"","","","",0.0905,<1> (CHB) ,1.02,<0>  ,
"kachhnut  ","P",10/14/2015 4:55,1,1,2         ,1         ,"{CSM}",0.0256,<1> (CHB) ,0.0349,<1> (CHB) ,"","","","",0.0973,<1> (CHB) ,1.43,<0>  ,
"kachhnut  ","P",10/14/2015 7:25,1,1,2         ,1         ,"{CSM}",0.0251,<1> (CHB) ,0.0684,<1> (CHB) ,"","","","",0.1006,<1> (CHB) ,1.01,<0>  ,
"kachhnut  ","P",10/14/2015 9:55,1,1,2         ,1         ,"{CSM}",0.0268,<1> (CHB) ,0.0298,<1> (CHB) ,"","","","",0.1024,<1> (CHB) ,1.42,<0>  ,
"kachhnut  ","P",10/14/2015 12:25,1,1,2         ,1         ,"{CSM}",0.0268,<1> (CHB) ,0.0354,<1> (CHB) ,"","","","",0.1034,<1> (CHB) ,1.21,<0>  ,
"kachhnut  ","P",11/23/2015 15:15,1,1,2         ,1         ,"{CSM}",0.0282,<1> (CHB) ,0.0818,<1> (CHB) ,"","","","",0.1832,<1> (CHB) ,0.14,<0>  ,
"kachhnut  ","P",11/23/2015 17:45,1,1,2         ,1         ,"{CSM}",0.0288,<1> (CHB) ,0.0751,<1> (CHB) ,"","","","",0.1825,<1> (CHB) ,0.16,<0>  ,
"kachhnut  ","P",11/23/2015 20:15,1,1,2         ,1         ,"{CSM}",0.0264,<1> (CHB) ,0.0424,<1> (CHB) ,"","","","",0.1669,<1> (CHB) ,0.18,<0>  ,
"kachhnut  ","P",11/23/2015 22:45,1,1,2         ,1         ,"{CSM}",0.0298,<1> (CHB) ,0.0627,<1> (CHB) ,"","","","",0.189,<1> (CHB) ,0.18,<0>  ,
"kachhnut  ","P",11/24/2015 1:15,1,1,2         ,1         ,"{CSM}",0.0308,<1> (CHB) ,0.1318,<1> (CHB) ,"","","","",0.2016,<1> (CHB) ,0.18,<0>  ,
"kachhnut  ","P",11/24/2015 3:45,1,1,2         ,1         ,"{CSM}",0.027,<1> (CHB) ,0.0239,<1> (CHB) ,"","","","",0.1836,<1> (CHB) ,0.15,<0>  ,
"kachhnut  ","P",11/24/2015 6:15,1,1,2         ,1         ,"{CSM}",0.0292,<1> (CHB) ,0.0345,<1> (CHB) ,"","","","",0.1946,<1> (CHB) ,0.16,<0>  ,
"kachhnut  ","P",11/24/2015 8:45,1,1,2         ,1         ,"{CSM}",0.0307,<1> (CHB) ,0.0421,<1> (CHB) ,"","","","",0.1888,<1> (CHB) ,0.2,<0>  ,
"kachhnut  ","P",11/24/2015 11:15,1,1,2         ,1         ,"{CSM}",0.0302,<1> (CHB) ,0.0433,<1> (CHB) ,"","","","",0.2044,<1> (CHB) ,0.19,<0>  ,
"kachhnut  ","P",11/24/2015 13:45,1,1,2         ,1         ,"{CSM}",0.0305,<1> (CHB) ,0.0387,<1> (CHB) ,"","","","",0.2012,<1> (CHB) ,0.24,<0>  ,
"kachhnut  ","P",11/24/2015 16:15,1,1,2         ,1         ,"{CSM}",0.0318,<1> (CHB) ,0.0586,<1> (CHB) ,"","","","",0.1977,<1> (CHB) ,0.47,<0>  ,
"kachhnut  ","P",12/21/2015 10:29,1,1,2         ,1         ,"{CSM}",0.0264,<1> (CHB) ,0.0544,<1> (CHB) ,"","","","",0.1787,<1> (CHB) ,0.11,<0>  ,
"kachhnut  ","P",12/21/2015 12:59,1,1,2         ,1         ,"{CSM}",0.033,<1> (CHB) ,0.0295,<1> (CHB) ,"","","","",0.1715,<1> (CHB) ,0.09,<0>  ,
"kachhnut  ","P",12/21/2015 15:29,1,1,2         ,1         ,"{CSM}",0.0329,<1> (CHB) ,0.0205,<1> (CHB) ,"","","","",0.1647,<1> (CHB) ,0.09,<0>  ,
"kachhnut  ","P",12/21/2015 17:59,1,1,2         ,1         ,"{CSM}",0.0335,<1> (CHB) ,0.0346,<1> (CHB) ,"","","","",0.1656,<1> (CHB) ,0.1,<0>  ,
"kachhnut  ","P",12/21/2015 20:29,1,1,2         ,1         ,"{CSM}",0.0334,<1> (CHB) ,0.0338,<1> (CHB) ,"","","","",0.1736,<1> (CHB) ,0.12,<0>  ,
"kachhnut  ","P",12/21/2015 22:59,1,1,2         ,1         ,"{CSM}",0.0286,<1> (CHB) ,0.0255,<1> (CHB) ,"","","","",0.1517,<1> (CHB) ,0.14,<0>  ,
"kachhnut  ","P",12/22/2015 1:29,1,1,2         ,1         ,"{CSM}",0.0334,<1> (CHB) ,0.0244,<1> (CHB) ,"","","","",0.1713,<1> (CHB) ,0.14,<0>  ,
"kachhnut  ","P",12/22/2015 3:59,1,1,2         ,1         ,"{CSM}",0.0333,<1> (CHB) ,0.0396,<1> (CHB) ,"","","","",0.171,<1> (CHB) ,0.12,<0>  ,
"kachhnut  ","P",12/22/2015 6:29,1,1,2         ,1         ,"{CSM}",0.0341,<1> (CHB) ,0.0282,<1> (CHB) ,"","","","",0.1788,<1> (CHB) ,0.15,<0>  ,
"kachhnut  ","P",12/22/2015 8:59,1,1,2         ,1         ,"{CSM}",0.0343,<1> (CHB) ,0.0222,<1> (CHB) ,"","","","",0.1753,<1> (CHB) ,0.13,<0>  ,
"kachhnut  ","P",12/22/2015 11:29,1,1,2         ,1         ,"{CSM}",0.0317,<1> (CHB) ,0.0535,<1> (CHB) ,"","","","",0.1657,<1> (CHB) ,0.12,<0>  ,

